window_size,window_step,min_temp,max_temp,gaussian_blur_kernel_size,mask_type,bandpass_low_cut,bandpass_high_cut,mask_low_accuracy,mask_borders,dilate_kernel_size,id,rmse,mae,r2,true_respiratory_frequency,author,position,date
15,15,18,30,1,otsu,0.1,0.7,True,5,3,95238740333969218294,0.13449610723758712,0.13449610723758712,-inf,0.5,lucas,left,02
15,15,18,30,1,otsu,0.1,0.7,True,5,5,95261432002173268398,0.13170552000742378,0.13170552000742378,-inf,0.5,lucas,left,02
15,15,18,30,3,otsu,0.1,0.7,True,5,3,4590053339677189601,0.17750514534305806,0.17750514534305806,-inf,0.5,lucas,left,02
15,15,18,30,3,otsu,0.1,0.7,True,5,5,92129176496868195461,0.16050327372330608,0.16050327372330608,-inf,0.5,lucas,left,02
15,15,18,30,5,otsu,0.1,0.7,True,5,3,5872940712533434347,0.178547259226767,0.178547259226767,-inf,0.5,lucas,left,02
15,15,18,30,5,otsu,0.1,0.7,True,5,5,99994233157210189159,0.1671260264218703,0.1671260264218703,-inf,0.5,lucas,left,02
15,15,18,32,1,otsu,0.1,0.7,True,5,3,8924302775928328065,0.03456281770589606,0.03456281770589606,-inf,0.5,lucas,left,02
15,15,18,32,1,otsu,0.1,0.7,True,5,5,98733347294637501136,0.041438210204854616,0.041438210204854616,-inf,0.5,lucas,left,02
15,15,18,32,3,otsu,0.1,0.7,True,5,3,93366528133368981583,0.044571351844775293,0.044571351844775293,-inf,0.5,lucas,left,02
15,15,18,32,3,otsu,0.1,0.7,True,5,5,7466255980478424501,0.04471080645049004,0.04471080645049004,-inf,0.5,lucas,left,02
15,15,18,32,5,otsu,0.1,0.7,True,5,3,7085825700824466253,0.044571351844775293,0.044571351844775293,-inf,0.5,lucas,left,02
15,15,18,32,5,otsu,0.1,0.7,True,5,5,94496697924027606948,0.04471080645049004,0.04471080645049004,-inf,0.5,lucas,left,02
15,15,18,34,1,otsu,0.1,0.7,True,5,3,3044284358341973359,0.03658094582434208,0.03658094582434208,-inf,0.5,lucas,left,02
15,15,18,34,1,otsu,0.1,0.7,True,5,5,2335839335891450507,0.04414467906736321,0.04414467906736321,-inf,0.5,lucas,left,02
15,15,18,34,3,otsu,0.1,0.7,True,5,3,97027228712707545921,0.03658094582434208,0.03658094582434208,-inf,0.5,lucas,left,02
15,15,18,34,3,otsu,0.1,0.7,True,5,5,94672552276036617582,0.04301589694170871,0.04301589694170871,-inf,0.5,lucas,left,02
15,15,18,34,5,otsu,0.1,0.7,True,5,3,1502711518791916326,0.0390920742911528,0.0390920742911528,-inf,0.5,lucas,left,02
15,15,18,34,5,otsu,0.1,0.7,True,5,5,2416241025976476167,0.044906373706608875,0.044906373706608875,-inf,0.5,lucas,left,02
15,15,18,36,1,otsu,0.1,0.7,True,5,3,8099569658909908984,0.03482992366515665,0.03482992366515665,-inf,0.5,lucas,left,02
15,15,18,36,1,otsu,0.1,0.7,True,5,5,96509017626129922849,0.0448252965225554,0.0448252965225554,-inf,0.5,lucas,left,02
15,15,18,36,3,otsu,0.1,0.7,True,5,3,2792541375835602240,0.03658094582434208,0.03658094582434208,-inf,0.5,lucas,left,02
15,15,18,36,3,otsu,0.1,0.7,True,5,5,8181466793937986847,0.046576318681740836,0.046576318681740836,-inf,0.5,lucas,left,02
15,15,18,36,5,otsu,0.1,0.7,True,5,3,95242159585051485062,0.039514079483758825,0.039514079483758825,-inf,0.5,lucas,left,02
15,15,18,36,5,otsu,0.1,0.7,True,5,5,4041768569080535920,0.046576318681740836,0.046576318681740836,-inf,0.5,lucas,left,02
15,15,20,30,1,otsu,0.1,0.7,True,5,3,1479741877961061883,0.14384494638601406,0.14384494638601406,-inf,0.5,lucas,left,02
15,15,20,30,1,otsu,0.1,0.7,True,5,5,90839329361713030432,0.13170552000742378,0.13170552000742378,-inf,0.5,lucas,left,02
15,15,20,30,3,otsu,0.1,0.7,True,5,3,7780788194746474358,0.169635467518934,0.169635467518934,-inf,0.5,lucas,left,02
15,15,20,30,3,otsu,0.1,0.7,True,5,5,90973307908862432689,0.15597397022792928,0.15597397022792928,-inf,0.5,lucas,left,02
15,15,20,30,5,otsu,0.1,0.7,True,5,3,95448479701258360907,0.1715880850535991,0.1715880850535991,-inf,0.5,lucas,left,02
15,15,20,30,5,otsu,0.1,0.7,True,5,5,8671111794650945143,0.16154890583905307,0.16154890583905307,-inf,0.5,lucas,left,02
15,15,20,32,1,otsu,0.1,0.7,True,5,3,97245089415948447385,0.03456281770589606,0.03456281770589606,-inf,0.5,lucas,left,02
15,15,20,32,1,otsu,0.1,0.7,True,5,5,95826058095937545325,0.041438210204854616,0.041438210204854616,-inf,0.5,lucas,left,02
15,15,20,32,3,otsu,0.1,0.7,True,5,3,92575796236635493879,0.04282055654601082,0.04282055654601082,-inf,0.5,lucas,left,02
15,15,20,32,3,otsu,0.1,0.7,True,5,5,95687958667437231045,0.04471080645049004,0.04471080645049004,-inf,0.5,lucas,left,02
15,15,20,32,5,otsu,0.1,0.7,True,5,3,97033176645434617054,0.044571351844775293,0.044571351844775293,-inf,0.5,lucas,left,02
15,15,20,32,5,otsu,0.1,0.7,True,5,5,5906911126929844370,0.04471080645049004,0.04471080645049004,-inf,0.5,lucas,left,02
15,15,20,34,1,otsu,0.1,0.7,True,5,3,7435563880634309550,0.03658094582434208,0.03658094582434208,-inf,0.5,lucas,left,02
15,15,20,34,1,otsu,0.1,0.7,True,5,5,93825450709359648710,0.04414467906736321,0.04414467906736321,-inf,0.5,lucas,left,02
15,15,20,34,3,otsu,0.1,0.7,True,5,3,4069975677530462302,0.03658094582434208,0.03658094582434208,-inf,0.5,lucas,left,02
15,15,20,34,3,otsu,0.1,0.7,True,5,5,3040742902687134224,0.04301589694170871,0.04301589694170871,-inf,0.5,lucas,left,02
15,15,20,34,5,otsu,0.1,0.7,True,5,3,98160361379263876573,0.0390920742911528,0.0390920742911528,-inf,0.5,lucas,left,02
15,15,20,34,5,otsu,0.1,0.7,True,5,5,8186655555264123262,0.044906373706608875,0.044906373706608875,-inf,0.5,lucas,left,02
15,15,20,36,1,otsu,0.1,0.7,True,5,3,795674339792417643,0.03482992366515665,0.03482992366515665,-inf,0.5,lucas,left,02
15,15,20,36,1,otsu,0.1,0.7,True,5,5,91492524866498779475,0.0448252965225554,0.0448252965225554,-inf,0.5,lucas,left,02
15,15,20,36,3,otsu,0.1,0.7,True,5,3,91876585497705012393,0.03658094582434208,0.03658094582434208,-inf,0.5,lucas,left,02
15,15,20,36,3,otsu,0.1,0.7,True,5,5,8675858243576634667,0.046576318681740836,0.046576318681740836,-inf,0.5,lucas,left,02
15,15,20,36,5,otsu,0.1,0.7,True,5,3,7624836988467085474,0.039374624878044086,0.039374624878044086,-inf,0.5,lucas,left,02
15,15,20,36,5,otsu,0.1,0.7,True,5,5,6702905219842501876,0.046576318681740836,0.046576318681740836,-inf,0.5,lucas,left,02
15,15,22,30,1,otsu,0.1,0.7,True,5,3,221484539758800405,0.14384494638601406,0.14384494638601406,-inf,0.5,lucas,left,02
15,15,22,30,1,otsu,0.1,0.7,True,5,5,98351044528466670932,0.13170552000742378,0.13170552000742378,-inf,0.5,lucas,left,02
15,15,22,30,3,otsu,0.1,0.7,True,5,3,92809962887177026807,0.169635467518934,0.169635467518934,-inf,0.5,lucas,left,02
15,15,22,30,3,otsu,0.1,0.7,True,5,5,99277941697963587141,0.15597397022792928,0.15597397022792928,-inf,0.5,lucas,left,02
15,15,22,30,5,otsu,0.1,0.7,True,5,3,92789620056967950238,0.1715880850535991,0.1715880850535991,-inf,0.5,lucas,left,02
15,15,22,30,5,otsu,0.1,0.7,True,5,5,1874189942614570759,0.16154890583905307,0.16154890583905307,-inf,0.5,lucas,left,02
15,15,22,32,1,otsu,0.1,0.7,True,5,3,7896549973449053586,0.03456281770589606,0.03456281770589606,-inf,0.5,lucas,left,02
15,15,22,32,1,otsu,0.1,0.7,True,5,5,4350326387674179781,0.041438210204854616,0.041438210204854616,-inf,0.5,lucas,left,02
15,15,22,32,3,otsu,0.1,0.7,True,5,3,2173554132650481821,0.04282055654601082,0.04282055654601082,-inf,0.5,lucas,left,02
15,15,22,32,3,otsu,0.1,0.7,True,5,5,92804046363359167264,0.04471080645049004,0.04471080645049004,-inf,0.5,lucas,left,02
15,15,22,32,5,otsu,0.1,0.7,True,5,3,8668776776134734064,0.044571351844775293,0.044571351844775293,-inf,0.5,lucas,left,02
15,15,22,32,5,otsu,0.1,0.7,True,5,5,542581885687934536,0.04471080645049004,0.04471080645049004,-inf,0.5,lucas,left,02
15,15,22,34,1,otsu,0.1,0.7,True,5,3,90778559984233464559,0.03658094582434208,0.03658094582434208,-inf,0.5,lucas,left,02
15,15,22,34,1,otsu,0.1,0.7,True,5,5,1606970589591615458,0.04414467906736321,0.04414467906736321,-inf,0.5,lucas,left,02
15,15,22,34,3,otsu,0.1,0.7,True,5,3,91868262373535570510,0.03658094582434208,0.03658094582434208,-inf,0.5,lucas,left,02
15,15,22,34,3,otsu,0.1,0.7,True,5,5,1341634293979395957,0.04301589694170871,0.04301589694170871,-inf,0.5,lucas,left,02
15,15,22,34,5,otsu,0.1,0.7,True,5,3,1846514097170447562,0.0390920742911528,0.0390920742911528,-inf,0.5,lucas,left,02
15,15,22,34,5,otsu,0.1,0.7,True,5,5,7739998127455895883,0.044906373706608875,0.044906373706608875,-inf,0.5,lucas,left,02
15,15,22,36,1,otsu,0.1,0.7,True,5,3,99432845600295405343,0.03482992366515665,0.03482992366515665,-inf,0.5,lucas,left,02
15,15,22,36,1,otsu,0.1,0.7,True,5,5,96795181190070120363,0.0448252965225554,0.0448252965225554,-inf,0.5,lucas,left,02
15,15,22,36,3,otsu,0.1,0.7,True,5,3,7671235177073644098,0.03658094582434208,0.03658094582434208,-inf,0.5,lucas,left,02
15,15,22,36,3,otsu,0.1,0.7,True,5,5,99066806562885085268,0.046576318681740836,0.046576318681740836,-inf,0.5,lucas,left,02
15,15,22,36,5,otsu,0.1,0.7,True,5,3,96629780981455461614,0.039514079483758825,0.039514079483758825,-inf,0.5,lucas,left,02
15,15,22,36,5,otsu,0.1,0.7,True,5,5,2613862271265664320,0.046576318681740836,0.046576318681740836,-inf,0.5,lucas,left,02
15,15,24,30,1,otsu,0.1,0.7,True,5,3,1434514513713520879,0.14384494638601406,0.14384494638601406,-inf,0.5,lucas,left,02
15,15,24,30,1,otsu,0.1,0.7,True,5,5,93313492057760447686,0.13170552000742378,0.13170552000742378,-inf,0.5,lucas,left,02
15,15,24,30,3,otsu,0.1,0.7,True,5,3,93705189718647766147,0.17040396708916947,0.17040396708916947,-inf,0.5,lucas,left,02
15,15,24,30,3,otsu,0.1,0.7,True,5,5,93666430472591842853,0.1567424697981647,0.1567424697981647,-inf,0.5,lucas,left,02
15,15,24,30,5,otsu,0.1,0.7,True,5,3,7069879981784121714,0.1715880850535991,0.1715880850535991,-inf,0.5,lucas,left,02
15,15,24,30,5,otsu,0.1,0.7,True,5,5,512413176523747557,0.16154890583905307,0.16154890583905307,-inf,0.5,lucas,left,02
15,15,24,32,1,otsu,0.1,0.7,True,5,3,99474562880626289387,0.03456281770589606,0.03456281770589606,-inf,0.5,lucas,left,02
15,15,24,32,1,otsu,0.1,0.7,True,5,5,94228581659863050230,0.041438210204854616,0.041438210204854616,-inf,0.5,lucas,left,02
15,15,24,32,3,otsu,0.1,0.7,True,5,3,8537669839128952707,0.04282055654601082,0.04282055654601082,-inf,0.5,lucas,left,02
15,15,24,32,3,otsu,0.1,0.7,True,5,5,6162495696272915837,0.04471080645049004,0.04471080645049004,-inf,0.5,lucas,left,02
15,15,24,32,5,otsu,0.1,0.7,True,5,3,91143611002976048886,0.044571351844775293,0.044571351844775293,-inf,0.5,lucas,left,02
15,15,24,32,5,otsu,0.1,0.7,True,5,5,94487210262663134789,0.04471080645049004,0.04471080645049004,-inf,0.5,lucas,left,02
15,15,24,34,1,otsu,0.1,0.7,True,5,3,92218579695969490958,0.03658094582434208,0.03658094582434208,-inf,0.5,lucas,left,02
15,15,24,34,1,otsu,0.1,0.7,True,5,5,4484514727847492452,0.04414467906736321,0.04414467906736321,-inf,0.5,lucas,left,02
15,15,24,34,3,otsu,0.1,0.7,True,5,3,92136438750500822303,0.03658094582434208,0.03658094582434208,-inf,0.5,lucas,left,02
15,15,24,34,3,otsu,0.1,0.7,True,5,5,95763065532544272601,0.04301589694170871,0.04301589694170871,-inf,0.5,lucas,left,02
15,15,24,34,5,otsu,0.1,0.7,True,5,3,7389657966007464850,0.0390920742911528,0.0390920742911528,-inf,0.5,lucas,left,02
15,15,24,34,5,otsu,0.1,0.7,True,5,5,93470255756431476238,0.044906373706608875,0.044906373706608875,-inf,0.5,lucas,left,02
15,15,24,36,1,otsu,0.1,0.7,True,5,3,91432599584376921468,0.03482992366515665,0.03482992366515665,-inf,0.5,lucas,left,02
15,15,24,36,1,otsu,0.1,0.7,True,5,5,686096853529030450,0.0448252965225554,0.0448252965225554,-inf,0.5,lucas,left,02
15,15,24,36,3,otsu,0.1,0.7,True,5,3,99286804831031300577,0.03658094582434208,0.03658094582434208,-inf,0.5,lucas,left,02
15,15,24,36,3,otsu,0.1,0.7,True,5,5,96374089057464469616,0.046576318681740836,0.046576318681740836,-inf,0.5,lucas,left,02
15,15,24,36,5,otsu,0.1,0.7,True,5,3,99753549970178339276,0.039514079483758825,0.039514079483758825,-inf,0.5,lucas,left,02
15,15,24,36,5,otsu,0.1,0.7,True,5,5,3774295500492397659,0.046576318681740836,0.046576318681740836,-inf,0.5,lucas,left,02
20,20,18,30,1,otsu,0.1,0.7,True,5,3,94005732484988031844,0.13726169446634023,0.13726169446634023,-inf,0.5,lucas,left,02
20,20,18,30,1,otsu,0.1,0.7,True,5,5,97173114137360303261,0.07969959171712458,0.07969959171712458,-inf,0.5,lucas,left,02
20,20,18,30,3,otsu,0.1,0.7,True,5,3,97525965931804536649,0.15379923654209315,0.15379923654209315,-inf,0.5,lucas,left,02
20,20,18,30,3,otsu,0.1,0.7,True,5,5,2874733359682368554,0.1487301631249704,0.1487301631249704,-inf,0.5,lucas,left,02
20,20,18,30,5,otsu,0.1,0.7,True,5,3,8159056690012777538,0.2000266407829567,0.2000266407829567,-inf,0.5,lucas,left,02
20,20,18,30,5,otsu,0.1,0.7,True,5,5,7860180848933364332,0.18215592952739978,0.18215592952739978,-inf,0.5,lucas,left,02
20,20,18,32,1,otsu,0.1,0.7,True,5,3,5599494254621983623,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,18,32,1,otsu,0.1,0.7,True,5,5,7993658501411593846,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,18,32,3,otsu,0.1,0.7,True,5,3,94237912513238027135,0.01777524159205131,0.01777524159205131,-inf,0.5,lucas,left,02
20,20,18,32,3,otsu,0.1,0.7,True,5,5,90853078152949298625,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,18,32,5,otsu,0.1,0.7,True,5,3,95848628657200541569,0.019659502735571713,0.019659502735571713,-inf,0.5,lucas,left,02
20,20,18,32,5,otsu,0.1,0.7,True,5,5,97718109805326828979,0.015890611166582153,0.015890611166582153,-inf,0.5,lucas,left,02
20,20,18,34,1,otsu,0.1,0.7,True,5,3,7793375102179687153,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,18,34,1,otsu,0.1,0.7,True,5,5,94699412970789982623,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
20,20,18,34,3,otsu,0.1,0.7,True,5,3,8837684718039521058,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,18,34,3,otsu,0.1,0.7,True,5,5,97880084566688954831,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
20,20,18,34,5,otsu,0.1,0.7,True,5,3,5167691268259223065,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,18,34,5,otsu,0.1,0.7,True,5,5,2741330135708756096,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
20,20,18,36,1,otsu,0.1,0.7,True,5,3,91677753209783584865,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,18,36,1,otsu,0.1,0.7,True,5,5,94018810772557104409,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
20,20,18,36,3,otsu,0.1,0.7,True,5,3,97388600879572774506,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,18,36,3,otsu,0.1,0.7,True,5,5,92988428873341657913,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
20,20,18,36,5,otsu,0.1,0.7,True,5,3,96654953293372787053,0.015890611166582153,0.015890611166582153,-inf,0.5,lucas,left,02
20,20,18,36,5,otsu,0.1,0.7,True,5,5,93164645534784940406,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
20,20,20,30,1,otsu,0.1,0.7,True,5,3,98184731934019452568,0.10812484974296772,0.10812484974296772,-inf,0.5,lucas,left,02
20,20,20,30,1,otsu,0.1,0.7,True,5,5,97406062431956196035,0.07969959171712458,0.07969959171712458,-inf,0.5,lucas,left,02
20,20,20,30,3,otsu,0.1,0.7,True,5,3,2773252813685992204,0.16307426774102465,0.16307426774102465,-inf,0.5,lucas,left,02
20,20,20,30,3,otsu,0.1,0.7,True,5,5,4217103126143924360,0.1487301631249704,0.1487301631249704,-inf,0.5,lucas,left,02
20,20,20,30,5,otsu,0.1,0.7,True,5,3,6015217905823543573,0.20592272473621667,0.20592272473621667,-inf,0.5,lucas,left,02
20,20,20,30,5,otsu,0.1,0.7,True,5,5,2409230130390590387,0.18494893545380559,0.18494893545380559,-inf,0.5,lucas,left,02
20,20,20,32,1,otsu,0.1,0.7,True,5,3,3375660399227791099,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,20,32,1,otsu,0.1,0.7,True,5,5,8059024530582888516,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,20,32,3,otsu,0.1,0.7,True,5,3,98426143456130477991,0.01777524159205131,0.01777524159205131,-inf,0.5,lucas,left,02
20,20,20,32,3,otsu,0.1,0.7,True,5,5,6881127669200389112,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,20,32,5,otsu,0.1,0.7,True,5,3,8110505412230205470,0.019659502735571713,0.019659502735571713,-inf,0.5,lucas,left,02
20,20,20,32,5,otsu,0.1,0.7,True,5,5,879069393224090372,0.015890611166582153,0.015890611166582153,-inf,0.5,lucas,left,02
20,20,20,34,1,otsu,0.1,0.7,True,5,3,5316761408761558939,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,20,34,1,otsu,0.1,0.7,True,5,5,8493610918621531434,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
20,20,20,34,3,otsu,0.1,0.7,True,5,3,3215933119610000481,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,20,34,3,otsu,0.1,0.7,True,5,5,97088257898805591926,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
20,20,20,34,5,otsu,0.1,0.7,True,5,3,91396257572510232983,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,20,34,5,otsu,0.1,0.7,True,5,5,98033815914904161103,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
20,20,20,36,1,otsu,0.1,0.7,True,5,3,6742968408271818607,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,20,36,1,otsu,0.1,0.7,True,5,5,93845549124394530155,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
20,20,20,36,3,otsu,0.1,0.7,True,5,3,5209094004453441135,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,20,36,3,otsu,0.1,0.7,True,5,5,93209684991829262616,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
20,20,20,36,5,otsu,0.1,0.7,True,5,3,91140654706070914852,0.015890611166582153,0.015890611166582153,-inf,0.5,lucas,left,02
20,20,20,36,5,otsu,0.1,0.7,True,5,5,91488985857827902136,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
20,20,22,30,1,otsu,0.1,0.7,True,5,3,97230209957780842520,0.10435595817397815,0.10435595817397815,-inf,0.5,lucas,left,02
20,20,22,30,1,otsu,0.1,0.7,True,5,5,90795559281636654752,0.07969959171712458,0.07969959171712458,-inf,0.5,lucas,left,02
20,20,22,30,3,otsu,0.1,0.7,True,5,3,96751321727455300131,0.16482111414221187,0.16482111414221187,-inf,0.5,lucas,left,02
20,20,22,30,3,otsu,0.1,0.7,True,5,5,94579683400592779720,0.13742459626384795,0.13742459626384795,-inf,0.5,lucas,left,02
20,20,22,30,5,otsu,0.1,0.7,True,5,3,2299981047355313858,0.20592272473621667,0.20592272473621667,-inf,0.5,lucas,left,02
20,20,22,30,5,otsu,0.1,0.7,True,5,5,6479989133286643581,0.18040908312621257,0.18040908312621257,-inf,0.5,lucas,left,02
20,20,22,32,1,otsu,0.1,0.7,True,5,3,95829142953189658390,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,22,32,1,otsu,0.1,0.7,True,5,5,94440510501947165535,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,22,32,3,otsu,0.1,0.7,True,5,3,8517963784797116744,0.01777524159205131,0.01777524159205131,-inf,0.5,lucas,left,02
20,20,22,32,3,otsu,0.1,0.7,True,5,5,91256498238571504350,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,22,32,5,otsu,0.1,0.7,True,5,3,5443832055478207414,0.019659502735571713,0.019659502735571713,-inf,0.5,lucas,left,02
20,20,22,32,5,otsu,0.1,0.7,True,5,5,1321718584195064802,0.015890611166582153,0.015890611166582153,-inf,0.5,lucas,left,02
20,20,22,34,1,otsu,0.1,0.7,True,5,3,1300241158066243508,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,22,34,1,otsu,0.1,0.7,True,5,5,95072026770346713309,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
20,20,22,34,3,otsu,0.1,0.7,True,5,3,5563868864558838489,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,22,34,3,otsu,0.1,0.7,True,5,5,93601779196225409653,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
20,20,22,34,5,otsu,0.1,0.7,True,5,3,1958540760465274575,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,22,34,5,otsu,0.1,0.7,True,5,5,92482671477610098116,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
20,20,22,36,1,otsu,0.1,0.7,True,5,3,94795913385701611121,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,22,36,1,otsu,0.1,0.7,True,5,5,5150944296443549041,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
20,20,22,36,3,otsu,0.1,0.7,True,5,3,92648770456428141030,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,22,36,3,otsu,0.1,0.7,True,5,5,344012977120737471,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
20,20,22,36,5,otsu,0.1,0.7,True,5,3,2563286348907358719,0.015890611166582153,0.015890611166582153,-inf,0.5,lucas,left,02
20,20,22,36,5,otsu,0.1,0.7,True,5,5,95274492877382817331,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
20,20,24,30,1,otsu,0.1,0.7,True,5,3,98684280007182440145,0.11078062581228469,0.11078062581228469,-inf,0.5,lucas,left,02
20,20,24,30,1,otsu,0.1,0.7,True,5,5,98219526975379214213,0.07969959171712458,0.07969959171712458,-inf,0.5,lucas,left,02
20,20,24,30,3,otsu,0.1,0.7,True,5,3,680466607961456565,0.1713831963057227,0.1713831963057227,-inf,0.5,lucas,left,02
20,20,24,30,3,otsu,0.1,0.7,True,5,5,94320410705666844488,0.1487301631249704,0.1487301631249704,-inf,0.5,lucas,left,02
20,20,24,30,5,otsu,0.1,0.7,True,5,3,3922826579625752785,0.2096918009733217,0.2096918009733217,-inf,0.5,lucas,left,02
20,20,24,30,5,otsu,0.1,0.7,True,5,5,507290022101633117,0.18040908312621257,0.18040908312621257,-inf,0.5,lucas,left,02
20,20,24,32,1,otsu,0.1,0.7,True,5,3,4859857149431844380,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,24,32,1,otsu,0.1,0.7,True,5,5,98367757915413278658,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,24,32,3,otsu,0.1,0.7,True,5,3,99342416625447399971,0.01777524159205131,0.01777524159205131,-inf,0.5,lucas,left,02
20,20,24,32,3,otsu,0.1,0.7,True,5,5,527491443072042748,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,24,32,5,otsu,0.1,0.7,True,5,3,5320903098380158577,0.019659502735571713,0.019659502735571713,-inf,0.5,lucas,left,02
20,20,24,32,5,otsu,0.1,0.7,True,5,5,94340727860112829248,0.015890611166582153,0.015890611166582153,-inf,0.5,lucas,left,02
20,20,24,34,1,otsu,0.1,0.7,True,5,3,95547261201902765670,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,24,34,1,otsu,0.1,0.7,True,5,5,800902344800131390,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
20,20,24,34,3,otsu,0.1,0.7,True,5,3,5762384789090184068,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,24,34,3,otsu,0.1,0.7,True,5,5,91491753174491639396,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
20,20,24,34,5,otsu,0.1,0.7,True,5,3,3958279750932718361,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,24,34,5,otsu,0.1,0.7,True,5,5,4382044812985154085,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
20,20,24,36,1,otsu,0.1,0.7,True,5,3,755256488909429468,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,24,36,1,otsu,0.1,0.7,True,5,5,6338144619101494784,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
20,20,24,36,3,otsu,0.1,0.7,True,5,3,98080226441735888712,0.01400635002306175,0.01400635002306175,-inf,0.5,lucas,left,02
20,20,24,36,3,otsu,0.1,0.7,True,5,5,91992330766964673195,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
20,20,24,36,5,otsu,0.1,0.7,True,5,3,92256185921340791560,0.015890611166582153,0.015890611166582153,-inf,0.5,lucas,left,02
20,20,24,36,5,otsu,0.1,0.7,True,5,5,91246306230078626698,0.017775149285134677,0.017775149285134677,-inf,0.5,lucas,left,02
25,25,18,30,1,otsu,0.1,0.7,True,5,3,6223117192142551100,0.1651545465012138,0.1651545465012138,-inf,0.5,lucas,left,02
25,25,18,30,1,otsu,0.1,0.7,True,5,5,7336555259737504923,0.1159313393874302,0.1159313393874302,-inf,0.5,lucas,left,02
25,25,18,30,3,otsu,0.1,0.7,True,5,3,3534930717273077597,0.15558704815382854,0.15558704815382854,-inf,0.5,lucas,left,02
25,25,18,30,3,otsu,0.1,0.7,True,5,5,3574736957635035317,0.12725371693589796,0.12725371693589796,-inf,0.5,lucas,left,02
25,25,18,30,5,otsu,0.1,0.7,True,5,3,94257023763637273783,0.16456328498347422,0.16456328498347422,-inf,0.5,lucas,left,02
25,25,18,30,5,otsu,0.1,0.7,True,5,5,94809781181644385538,0.14544098787182758,0.14544098787182758,-inf,0.5,lucas,left,02
